stat,type,filesizeGib,writeFreqDistOn,writeFrequencyZones,time,writeMibs, physMibs,readMibs, physicalMediaUnitsWrittenBytes, physicalMediaUnitsReadBytes, percentFreeBlocks,softECCError, unalignedIO, maxUserDataEraseCount,minUserDataEraseCount, currentThrottlingStatus
keep,ssd,10,0,0,1.00153,0,0,2024,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,2.00171,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,3.00171,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,4.0018,0,0,2031,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,5.00201,0,0,2034,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,6.00207,0,0,2035,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,7.00232,0,0,2034,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,8.0024,0,0,2034,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,9.00248,0,0,2035,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,10.0027,0,0,2035,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,11.0027,0,0,2036,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,12.0027,0,0,2037,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,13.0028,0,0,2036,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,14.003,0,0,2038,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,15.0031,0,0,2038,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,16.0031,0,0,2038,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,17.0031,0,0,2039,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,18.0033,0,0,2039,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,19.0033,0,0,2039,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,20.0034,0,0,2039,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,21.0035,0,0,2037,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,22.0037,0,0,2036,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,23.0038,0,0,2039,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,24.004,0,0,2037,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,25.0042,0,0,2037,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,26.0044,0,0,2036,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,27.0045,0,0,2033,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,28.0045,0,0,2032,0,0,213,0,22,0,0,0
keep,ssd,10,0,0,29.0047,0,0,2033,0,0,213,0,22,0,0,0
